altitude_m,mass_kg,demand_bus_kw,minimum_pack_capacity_kwh,minimum_discharge_c_rate
7000.0,781.3838054686494,30.92059192532463,10.30686397510821,3.0920591925324628
7100.0,781.3838054686494,31.097587572741812,10.365862524247271,3.1097587572741814
7200.0,781.3838054686494,31.27607651634425,10.425358838781417,3.127607651634425
7300.0,781.3838054686494,31.45607542772062,10.485358475906873,3.145607542772062
7400.0,781.3838054686494,31.637601210302293,10.545867070100764,3.1637601210302293
7500.0,781.3838054686494,31.82067100322668,10.606890334408893,3.182067100322668
7600.0,781.3838054686494,32.005302185275625,10.668434061758541,3.2005302185275624
7700.0,781.3838054686494,32.19151237889052,10.730504126296841,3.219151237889052
7800.0,781.3838054686494,32.37931945426607,10.793106484755356,3.237931945426607
7900.0,781.3838054686494,32.56874153352396,10.85624717784132,3.2568741533523964
8000.0,781.3838054686494,32.75979699496885,10.919932331656284,3.2759796994968853
8100.0,781.3838054686494,32.95250447742802,10.984168159142675,3.295250447742802
8200.0,781.3838054686494,33.14688288467686,11.048960961558954,3.3146882884676865
8300.0,781.3838054686494,33.34295138995197,11.11431712998399,3.334295138995197
8400.0,781.3838054686494,33.5407294405541,11.180243146851367,3.3540729440554102
8500.0,781.3838054686494,33.74023676254257,11.24674558751419,3.3740236762542573
8600.0,781.3838054686494,33.941493365523655,11.313831121841218,3.3941493365523656
8700.0,781.3838054686494,34.144519547534834,11.381506515844945,3.4144519547534835
8800.0,781.3838054686494,34.349335900027214,11.449778633342405,3.4349335900027214
8900.0,781.3838054686494,34.55596331294836,11.518654437649452,3.455596331294836
9000.0,781.3838054686494,34.76442297992777,11.588140993309258,3.476442297992777
9100.0,781.3838054686494,34.974736403567505,11.658245467855835,3.4974736403567506
9200.0,781.3838054686494,35.18692540084026,11.72897513361342,3.518692540084026
9300.0,781.3838054686494,35.40101210859758,11.800337369532526,3.5401012108597576
9400.0,781.3838054686494,35.6170189891905,11.8723396630635,3.5617018989190496
9500.0,781.3838054686494,35.83496883620545,11.944989612068483,3.583496883620545
9600.0,781.3838054686494,36.054884780318154,12.018294926772718,3.6054884780318153
9700.0,781.3838054686494,36.276790295268135,12.092263431756045,3.6276790295268135
9800.0,781.3838054686494,36.500709203956646,12.16690306798555,3.6500709203956645
9900.0,781.3838054686494,36.72666568467135,12.24222189489045,3.672666568467135
10000.0,781.3838054686494,36.95468427744016,12.318228092480053,3.6954684277440157
0.0,787.292351266794,21.693486894790414,7.231162298263471,2.1693486894790412
100.0,787.292351266794,21.797987228324786,7.265995742774929,2.1797987228324787
200.0,787.292351266794,21.90322919490497,7.301076398301657,2.190322919490497
300.0,787.292351266794,22.009219756333604,7.336406585444535,2.2009219756333605
400.0,787.292351266794,22.115965955781167,7.371988651927055,2.2115965955781167
500.0,787.292351266794,22.223474918924925,7.407824972974975,2.2223474918924926
600.0,787.292351266794,22.331753855106648,7.443917951702216,2.233175385510665
700.0,787.292351266794,22.440810058509147,7.480270019503049,2.244081005850915
800.0,787.292351266794,22.55065090935217,7.516883636450724,2.2550650909352172
900.0,787.292351266794,22.661283875107948,7.553761291702649,2.2661283875107947
1000.0,787.292351266794,22.77271651173669,7.5909055039122295,2.277271651173669
1100.0,787.292351266794,22.884956464942583,7.628318821647528,2.2884956464942583
1200.0,787.292351266794,22.998011471450518,7.6660038238168395,2.2998011471450517
1300.0,787.292351266794,23.11188936030394,7.703963120101314,2.311188936030394
1400.0,787.292351266794,23.226598054184432,7.74219935139481,2.3226598054184433
1500.0,787.292351266794,23.342145570753086,7.780715190251029,2.334214557075309
1600.0,787.292351266794,23.45854002401441,7.819513341338137,2.345854002401441
1700.0,787.292351266794,23.575789625703127,7.858596541901043,2.3575789625703125
1800.0,787.292351266794,23.693902686694024,7.897967562231341,2.3693902686694024
1900.0,787.292351266794,23.812887618435738,7.937629206145246,2.3812887618435736
2000.0,787.292351266794,23.932752934408644,7.977584311469548,2.3932752934408645
2100.0,787.292351266794,24.0535072516073,8.017835750535767,2.40535072516073
2200.0,787.292351266794,24.175159292048175,8.058386430682726,2.4175159292048174
2300.0,787.292351266794,24.297717884302767,8.099239294767589,2.4297717884302767
2400.0,787.292351266794,24.42119196505704,8.14039732168568,2.442119196505704
2500.0,787.292351266794,24.545590580697297,8.181863526899098,2.4545590580697296
2600.0,787.292351266794,24.670922888923297,8.223640962974432,2.4670922888923297
2700.0,787.292351266794,24.79719816038892,8.26573272012964,2.479719816038892
2800.0,787.292351266794,24.924425780371116,8.308141926790372,2.4924425780371116
2900.0,787.292351266794,25.0526152504676,8.350871750155866,2.50526152504676
3000.0,787.292351266794,25.181776190323774,8.393925396774591,2.5181776190323775
3100.0,787.292351266794,25.31191833938967,8.43730611312989,2.531191833938967
3200.0,787.292351266794,25.443051558707328,8.481017186235777,2.544305155870733
3300.0,787.292351266794,25.5751858327292,8.525061944243067,2.55751858327292
3400.0,787.292351266794,25.708331271168394,8.569443757056131,2.570833127116839
3500.0,787.292351266794,25.842498110881145,8.614166036960382,2.5842498110881147
3600.0,787.292351266794,25.977696717782397,8.659232239260799,2.5977696717782397
3700.0,787.292351266794,26.1139375887949,8.704645862931633,2.61139375887949
3800.0,787.292351266794,26.251231353832676,8.750410451277558,2.6251231353832676
3900.0,787.292351266794,26.38958877781967,8.796529592606557,2.6389588777819672
4000.0,787.292351266794,26.529020762743762,8.843006920914588,2.6529020762743762
4100.0,787.292351266794,26.66953834974767,8.889846116582556,2.666953834974767
4200.0,787.292351266794,26.81115272125667,8.937050907085556,2.681115272125667
4300.0,787.292351266794,26.953875203144392,8.984625067714797,2.6953875203144393
4400.0,787.292351266794,27.097717266937483,9.032572422312494,2.709771726693748
4500.0,787.292351266794,27.242690532059484,9.080896844019827,2.7242690532059486
4600.0,787.292351266794,27.38880676811524,9.129602256038414,2.738880676811524
4700.0,787.292351266794,27.536077897216447,9.178692632405482,2.7536077897216447
4800.0,787.292351266794,27.684515996348985,9.228171998782996,2.7684515996348984
4900.0,787.292351266794,27.83413329978343,9.278044433261144,2.7834133299783432
5000.0,787.292351266794,27.98494220152898,9.328314067176327,2.798494220152898
5100.0,787.292351266794,28.13695525783234,9.378985085944114,2.813695525783234
5200.0,787.292351266794,28.290185189721928,9.43006172990731,2.829018518972193
5300.0,787.292351266794,28.444644885598763,9.481548295199588,2.8444644885598764
5400.0,787.292351266794,28.60034740387488,9.533449134624961,2.860034740387488
5500.0,787.292351266794,28.75730597566008,9.585768658553361,2.875730597566008
5600.0,787.292351266794,28.915534007498394,9.638511335832797,2.8915534007498396
5700.0,787.292351266794,29.075045084154993,9.691681694718332,2.9075045084154993
5800.0,787.292351266794,29.235852971454758,9.745284323818252,2.923585297145476
5900.0,787.292351266794,29.397971619173592,9.799323873057864,2.939797161917359
6000.0,787.292351266794,29.56141516398358,9.853805054661192,2.956141516398358
6100.0,787.292351266794,29.726197932453058,9.90873264415102,2.972619793245306
6200.0,787.292351266794,29.892334444103,9.964111481367667,2.9892334444103
6300.0,787.292351266794,30.059839414520646,10.019946471506882,3.0059839414520644
6400.0,787.292351266794,30.228727758531758,10.076242586177253,3.022872775853176
6500.0,787.292351266794,30.399014593432774,10.133004864477591,3.0399014593432776
6600.0,787.292351266794,30.570715242284084,10.190238414094695,3.0570715242284083
6700.0,787.292351266794,30.74384523726576,10.24794841242192,3.074384523726576
6800.0,787.292351266794,30.918420323097155,10.306140107699052,3.0918420323097155
6900.0,787.292351266794,31.094456460521727,10.364818820173909,3.1094456460521727
7000.0,787.292351266794,31.271969829858435,10.423989943286145,3.1271969829858435
7100.0,787.292351266794,31.45097683462127,10.483658944873756,3.1450976834621267
7200.0,787.292351266794,31.631494105208432,10.543831368402811,3.1631494105208433
7300.0,787.292351266794,31.813538502662517,10.60451283422084,3.1813538502662517
7400.0,787.292351266794,31.99712712250346,10.665709040834487,3.199712712250346
7500.0,787.292351266794,32.182277298635796,10.727425766211931,3.2182277298635795
7600.0,787.292351266794,32.36900660733174,10.78966886911058,3.2369006607331743
7700.0,787.292351266794,32.55733287129203,10.852444290430677,3.2557332871292033
7800.0,787.292351266794,32.74727416378611,10.91575805459537,3.274727416378611
7900.0,787.292351266794,32.9388488128733,10.979616270957768,3.2938848812873305
8000.0,787.292351266794,33.132075405707084,11.044025135235694,3.3132075405707084
8100.0,787.292351266794,33.32697279292415,11.108990930974718,3.3326972792924154
8200.0,787.292351266794,33.523560093120146,11.174520031040048,3.3523560093120146
8300.0,787.292351266794,33.72185669741403,11.240618899138012,3.372185669741403
8400.0,787.292351266794,33.92188227410334,11.30729409136778,3.392188227410334
8500.0,787.292351266794,34.123656773412,11.374552257804,3.4123656773412003
8600.0,787.292351266794,34.327200432333015,11.442400144111005,3.4327200432333016
8700.0,787.292351266794,34.53253377956835,11.510844593189448,3.453253377956835
8800.0,787.292351266794,34.7396776405679,11.579892546855966,3.47396776405679
8900.0,787.292351266794,34.94865314267009,11.649551047556697,3.4948653142670087
9000.0,787.292351266794,35.159481720346285,11.719827240115428,3.5159481720346286
9100.0,787.292351266794,35.37218512055155,11.790728373517183,3.537218512055155
9200.0,787.292351266794,35.58678540818405,11.862261802728016,3.5586785408184047
9300.0,787.292351266794,35.80330497165583,11.934434990551942,3.5803304971655825
9400.0,787.292351266794,36.02176652857744,12.007255509525812,3.602176652857744
9500.0,787.292351266794,36.24219313155884,12.080731043852948,3.6242193131558844
9600.0,787.292351266794,36.464608174130035,12.154869391376678,3.6464608174130033
9700.0,787.292351266794,36.68903539678327,12.229678465594423,3.6689035396783267
9800.0,787.292351266794,36.91549889314044,12.305166297713479,3.691549889314044
9900.0,787.292351266794,37.14402311624835,12.381341038749449,3.714402311624835
10000.0,787.292351266794,37.3746328850048,12.458210961668266,3.73746328850048
0.0,793.2008970649385,21.938155503538223,7.312718501179408,2.1938155503538224
100.0,793.2008970649385,22.04383443742134,7.34794481247378,2.2043834437421337
200.0,793.2008970649385,22.15026336881128,7.383421122937094,2.2150263368811283
300.0,793.2008970649385,22.257449338028938,7.4191497793429795,2.225744933802894
400.0,793.2008970649385,22.36539946768074,7.45513315589358,2.2365399467680738
500.0,793.2008970649385,22.474120963810453,7.491373654603485,2.247412096381045
600.0,793.2008970649385,22.583621117069942,7.527873705689981,2.2583621117069943
700.0,793.2008970649385,22.693907303909,7.5646357679696665,2.2693907303909002
800.0,793.2008970649385,22.804986987784712,7.601662329261571,2.2804986987784712
900.0,793.2008970649385,22.916867720390712,7.638955906796904,2.2916867720390712
1000.0,793.2008970649385,23.02955714290663,7.676519047635543,2.302955714290663
1100.0,793.2008970649385,23.143062987268248,7.714354329089416,2.314306298726825
1200.0,793.2008970649385,23.257393077458595,7.752464359152865,2.3257393077458595
1300.0,793.2008970649385,23.3725553308205,7.790851776940166,2.33725553308205
1400.0,793.2008970649385,23.488557759391007,7.829519253130336,2.348855775939101
1500.0,793.2008970649385,23.605408471257864,7.868469490419288,2.3605408471257863
1600.0,793.2008970649385,23.72311567193889,7.9077052239796295,2.372311567193889
1700.0,793.2008970649385,23.84168766578433,7.947229221928111,2.384168766578433
1800.0,793.2008970649385,23.961132857402603,7.9870442858008674,2.3961132857402605
1900.0,793.2008970649385,24.0814597531104,8.0271532510368,2.40814597531104
2000.0,793.2008970649385,24.20267696240679,8.06755898746893,2.4202676962406793
2100.0,793.2008970649385,24.324793199472573,8.108264399824192,2.4324793199472574
2200.0,793.2008970649385,24.44781728469492,8.14927242823164,2.444781728469492
2300.0,793.2008970649385,24.57175814621782,8.190586048739274,2.457175814621782
2400.0,793.2008970649385,24.69662482151907,8.23220827383969,2.469662482151907
2500.0,793.2008970649385,24.822426459014064,8.274142153004687,2.4822426459014064
2600.0,793.2008970649385,24.949172319687097,8.316390773229033,2.4949172319687096
2700.0,793.2008970649385,25.07687177875053,8.35895725958351,2.507687177875053
2800.0,793.2008970649385,25.20553432733255,8.401844775777517,2.520553432733255
2900.0,793.2008970649385,25.335169574194044,8.445056524731347,2.5335169574194043
3000.0,793.2008970649385,25.465787247474978,8.488595749158327,2.546578724747498
3100.0,793.2008970649385,25.597397196471135,8.532465732157045,2.5597397196471134
3200.0,793.2008970649385,25.730009393441716,8.576669797813905,2.5730009393441717
3300.0,793.2008970649385,25.86363393544814,8.621211311816046,2.586363393544814
3400.0,793.2008970649385,25.998281046225305,8.666093682075102,2.5998281046225307
3500.0,793.2008970649385,26.133961078085168,8.711320359361723,2.6133961078085166
3600.0,793.2008970649385,26.27068451385398,8.756894837951327,2.627068451385398
3700.0,793.2008970649385,26.408461968843362,8.80282065628112,2.640846196884336
3800.0,793.2008970649385,26.547304192856146,8.849101397618716,2.6547304192856145
3900.0,793.2008970649385,26.687222072227787,8.895740690742596,2.6687222072227788
4000.0,793.2008970649385,26.82822663190355,8.942742210634517,2.682822663190355
4100.0,793.2008970649385,26.97032903755296,8.99010967918432,2.697032903755296
4200.0,793.2008970649385,27.113540597721563,9.037846865907188,2.711354059772156
4300.0,793.2008970649385,27.25787276602116,9.08595758867372,2.725787276602116
4400.0,793.2008970649385,27.40333714335925,9.134445714453083,2.7403337143359248
4500.0,793.2008970649385,27.549945480208308,9.183315160069435,2.754994548020831
4600.0,793.2008970649385,27.69770967891593,9.232569892971977,2.769770967891593
4700.0,793.2008970649385,27.846641796056566,9.282213932018855,2.784664179605657
4800.0,793.2008970649385,27.99675404482564,9.332251348275213,2.799675404482564
4900.0,793.2008970649385,28.148058797477145,9.382686265825715,2.8148058797477145
5000.0,793.2008970649385,28.300568587805326,9.433522862601775,2.830056858780533
5100.0,793.2008970649385,28.454296113671717,9.484765371223906,2.8454296113671718
5200.0,793.2008970649385,28.609254239578057,9.536418079859352,2.8609254239578057
5300.0,793.2008970649385,28.76545599928635,9.58848533309545,2.876545599928635
5400.0,793.2008970649385,28.922914598487125,9.640971532829042,2.8922914598487126
5500.0,793.2008970649385,29.081643417516393,9.693881139172131,2.908164341751639
5600.0,793.2008970649385,29.241656014123038,9.747218671374346,2.924165601412304
5700.0,793.2008970649385,29.402966126287158,9.800988708762386,2.9402966126287158
5800.0,793.2008970649385,29.56558767509058,9.85519589169686,2.956558767509058
5900.0,793.2008970649385,29.729534767640896,9.909844922546965,2.9729534767640895
6000.0,793.2008970649385,29.894821700049715,9.964940566683238,2.9894821700049716
6100.0,793.2008970649385,30.06146296046669,10.020487653488898,3.006146296046669
6200.0,793.2008970649385,30.22947323217027,10.07649107739009,3.022947323217027
6300.0,793.2008970649385,30.39886739671651,10.132955798905504,3.039886739671651
6400.0,793.2008970649385,30.56966053714709,10.189886845715696,3.056966053714709
6500.0,793.2008970649385,30.7418679412579,10.247289313752633,3.07418679412579
6600.0,793.2008970649385,30.915505104929505,10.305168368309834,3.0915505104929504
6700.0,793.2008970649385,31.090587735520668,10.363529245173556,3.109058773552067
6800.0,793.2008970649385,31.26713175532655,10.422377251775517,3.1267131755326547
6900.0,793.2008970649385,31.445153305102863,10.481717768367622,3.1445153305102864
7000.0,793.2008970649385,31.62466874765722,10.541556249219074,3.1624668747657223
7100.0,793.2008970649385,31.805694671509645,10.601898223836548,3.1805694671509643
7200.0,793.2008970649385,31.988247894623193,10.66274929820773,3.198824789462319
7300.0,793.2008970649385,32.17234546820666,10.724115156068885,3.2172345468206656
7400.0,793.2008970649385,32.35800468059071,10.786001560196903,3.235800468059071
7500.0,793.2008970649385,32.545243061179214,10.848414353726405,3.254524306117921
7600.0,793.2008970649385,32.73407838447728,10.911359461492426,3.273407838447728
7700.0,793.2008970649385,32.92452867419781,10.97484289139927,3.292452867419781
7800.0,793.2008970649385,33.11661220744846,11.038870735816154,3.3116612207448464
7900.0,793.2008970649385,33.310347519000416,11.103449173000138,3.3310347519000416
8000.0,793.2008970649385,33.50575340564119,11.168584468547062,3.3505753405641188
8100.0,793.2008970649385,33.702848930613165,11.234282976871055,3.3702848930613163
8200.0,793.2008970649385,33.90165342813984,11.30055114271328,3.390165342813984
8300.0,793.2008970649385,34.10218650804169,11.367395502680564,3.410218650804169
8400.0,793.2008970649385,34.30446806044388,11.434822686814627,3.430446806044388
8500.0,793.2008970649385,34.50851826057769,11.502839420192563,3.450851826057769
8600.0,793.2008970649385,34.714357573677724,11.571452524559241,3.4714357573677725
8700.0,793.2008970649385,34.92200675997763,11.640668919992542,3.4922006759977626
8800.0,793.2008970649385,35.1314868798058,11.710495626601933,3.5131486879805798
8900.0,793.2008970649385,35.34281929878399,11.780939766261332,3.534281929878399
9000.0,793.2008970649385,35.55602569313091,11.852008564376971,3.5556025693130913
9100.0,793.2008970649385,35.771128055073234,11.923709351691079,3.5771128055073236
9200.0,793.2008970649385,35.98814869836671,11.996049566122236,3.5988148698366706
9300.0,793.2008970649385,36.20711026392963,12.069036754643209,3.620711026392963
9400.0,793.2008970649385,36.42803572559166,12.142678575197221,3.642803572559166
9500.0,793.2008970649385,36.65094839596023,12.21698279865341,3.665094839596023
9600.0,793.2008970649385,36.875871932407684,12.29195731080256,3.6875871932407684
9700.0,793.2008970649385,37.10283034318195,12.367610114393983,3.710283034318195
9800.0,793.2008970649385,37.33184799364326,12.44394933121442,3.733184799364326
9900.0,793.2008970649385,37.5629496126306,12.520983204210198,3.75629496126306
10000.0,793.2008970649385,37.7961602989601,12.598720099653368,3.7796160298960104
0.0,799.1094428630831,22.183737084792032,7.394579028264011,2.218373708479203
100.0,799.1094428630831,22.290599016930578,7.430199672310192,2.229059901693058
200.0,799.1094428630831,22.398219342248673,7.466073114082891,2.2398219342248673
300.0,799.1094428630831,22.506605179878445,7.502201726626148,2.2506605179878445
400.0,799.1094428630831,22.61576373215868,7.53858791071956,2.261576373215868
500.0,799.1094428630831,22.72570228579952,7.575234095266507,2.2725702285799523
600.0,799.1094428630831,22.836428213066338,7.612142737688779,2.2836428213066338
700.0,799.1094428630831,22.947948972982886,7.6493163243276285,2.2947948972982886
800.0,799.1094428630831,23.06027211255418,7.686757370851393,2.306027211255418
900.0,799.1094428630831,23.173405268009528,7.724468422669843,2.317340526800953
1000.0,799.1094428630831,23.28735616606597,7.762452055355323,2.328735616606597
1100.0,799.1094428630831,23.402132625212648,7.800710875070883,2.3402132625212646
1200.0,799.1094428630831,23.517742557016362,7.839247519005454,2.351774255701636
1300.0,799.1094428630831,23.634193967448784,7.878064655816261,2.363419396744878
1400.0,799.1094428630831,23.751494958235828,7.9171649860786095,2.3751494958235826
1500.0,799.1094428630831,23.869653728229373,7.956551242743124,2.3869653728229374
1600.0,799.1094428630831,23.988678574801984,7.996226191600662,2.3988678574801985
1700.0,799.1094428630831,24.10857789526503,8.036192631755009,2.410857789526503
1800.0,799.1094428630831,24.22936018831037,8.076453396103457,2.422936018831037
1900.0,799.1094428630831,24.351034055476653,8.117011351825552,2.4351034055476655
2000.0,799.1094428630831,24.47360820264001,8.157869400880003,2.447360820264001
2100.0,799.1094428630831,24.597091441530107,8.199030480510036,2.4597091441530106
2200.0,799.1094428630831,24.721492691271894,8.240497563757298,2.4721492691271894
2300.0,799.1094428630831,24.846820979953364,8.282273659984455,2.4846820979953366
2400.0,799.1094428630831,24.973085446220292,8.324361815406764,2.497308544622029
2500.0,799.1094428630831,25.100295340897855,8.366765113632619,2.5100295340897856
2600.0,799.1094428630831,25.228460028640303,8.409486676213435,2.5228460028640303
2700.0,799.1094428630831,25.357588989608622,8.452529663202874,2.535758898960862
2800.0,799.1094428630831,25.487691821177233,8.495897273725744,2.548769182117723
2900.0,799.1094428630831,25.618778239670064,8.539592746556687,2.5618778239670066
3000.0,799.1094428630831,25.75085808212647,8.583619360708823,2.575085808212647
3100.0,799.1094428630831,25.883941308097906,8.627980436032635,2.5883941308097906
3200.0,799.1094428630831,26.018038001475666,8.672679333825222,2.6018038001475667
3300.0,799.1094428630831,26.153158372350443,8.717719457450148,2.6153158372350442
3400.0,799.1094428630831,26.28931275890429,8.763104252968096,2.6289312758904293
3500.0,799.1094428630831,26.426511629335767,8.80883720977859,2.6426511629335767
3600.0,799.1094428630831,26.564765583818662,8.854921861272887,2.656476558381866
3700.0,799.1094428630831,26.70408535649523,8.90136178549841,2.670408535649523
3800.0,799.1094428630831,26.844481817504484,8.948160605834827,2.684448181750448
3900.0,799.1094428630831,26.985965975046426,8.995321991682141,2.6985965975046424
4000.0,799.1094428630831,27.128548977482502,9.042849659160835,2.71285489774825
4100.0,799.1094428630831,27.272242115473723,9.090747371824575,2.727224211547372
4200.0,799.1094428630831,27.41705682415655,9.139018941385517,2.741705682415655
4300.0,799.1094428630831,27.563004685357537,9.187668228452512,2.7563004685357537
4400.0,799.1094428630831,27.710097429847863,9.236699143282621,2.7710097429847864
4500.0,799.1094428630831,27.858346939637954,9.286115646545985,2.7858346939637952
4600.0,799.1094428630831,28.00776525031344,9.33592175010448,2.800776525031344
4700.0,799.1094428630831,28.158364553413307,9.386121517804435,2.815836455341331
4800.0,799.1094428630831,28.310157198850753,9.436719066283585,2.8310157198850754
4900.0,799.1094428630831,28.463155697378077,9.487718565792692,2.8463155697378077
5000.0,799.1094428630831,28.617372723096185,9.539124241032061,2.8617372723096186
5100.0,799.1094428630831,28.772821116009883,9.590940372003294,2.877282111600988
5200.0,799.1094428630831,28.929513884629554,9.643171294876518,2.892951388462955
5300.0,799.1094428630831,29.08746420862064,9.695821402873547,2.908746420862064
5400.0,799.1094428630831,29.246685441501697,9.748895147167232,2.92466854415017
5500.0,799.1094428630831,29.40719111339179,9.802397037797263,2.940719111339179
5600.0,799.1094428630831,29.56899493380888,9.85633164460296,2.956899493380888
5700.0,799.1094428630831,29.732110794519684,9.910703598173228,2.9732110794519686
5800.0,799.1094428630831,29.89655277244235,9.965517590814118,2.989655277244235
5900.0,799.1094428630831,30.062335132603188,10.020778377534397,3.0062335132603186
6000.0,799.1094428630831,30.229472331148344,10.076490777049449,3.0229472331148344
6100.0,799.1094428630831,30.39797901841165,10.132659672803884,3.039797901841165
6200.0,799.1094428630831,30.56787004204013,10.189290014013377,3.056787004204013
6300.0,799.1094428630831,30.739160450177923,10.246386816725975,3.0739160450177923
6400.0,799.1094428630831,30.91186549471036,10.303955164903453,3.0911865494710358
6500.0,799.1094428630831,31.08600063456898,10.362000211522993,3.108600063456898
6600.0,799.1094428630831,31.261581539099378,10.420527179699793,3.126158153909938
6700.0,799.1094428630831,31.438624091492702,10.4795413638309,3.1438624091492704
6800.0,799.1094428630831,31.617144392282547,10.539048130760849,3.1617144392282546
6900.0,799.1094428630831,31.79715876290856,10.59905292096952,3.1797158762908557
7000.0,799.1094428630831,31.978683749347997,10.659561249782666,3.1978683749348
7100.0,799.1094428630831,32.1617361258172,10.720578708605734,3.21617361258172
7200.0,799.1094428630831,32.34633289854402,10.78211096618134,3.234633289854402
7300.0,799.1094428630831,32.53249130961304,10.844163769871015,3.2532491309613043
7400.0,799.1094428630831,32.72022884088513,10.906742946961709,3.272022884088513
7500.0,799.1094428630831,32.909563217992975,10.969854405997658,3.2909563217992974
7600.0,799.1094428630831,33.10051241441427,11.03350413813809,3.310051241441427
7700.0,799.1094428630831,33.29309465562416,11.097698218541387,3.329309465562416
7800.0,799.1094428630831,33.48732842332916,11.162442807776387,3.348732842332916
7900.0,799.1094428630831,33.683232459783625,11.227744153261208,3.3683232459783623
8000.0,799.1094428630831,33.880825772191336,11.293608590730445,3.3880825772191336
8100.0,799.1094428630831,34.080127637193726,11.360042545731242,3.4080127637193725
8200.0,799.1094428630831,34.28115760544674,11.427052535148912,3.4281157605446735
8300.0,799.1094428630831,34.48393550628844,11.494645168762814,3.448393550628844
8400.0,799.1094428630831,34.68848145249938,11.562827150833128,3.4688481452499382
8500.0,799.1094428630831,34.89481584515774,11.631605281719246,3.4894815845157736
8600.0,799.1094428630831,35.10295937859149,11.700986459530498,3.510295937859149
8700.0,799.1094428630831,35.312933045429844,11.770977681809947,3.5312933045429844
8800.0,799.1094428630831,35.524758141756166,11.841586047252056,3.5524758141756165
8900.0,799.1094428630831,35.7384562723647,11.9128187574549,3.5738456272364703
9000.0,799.1094428630831,35.95404935612352,11.98468311870784,3.595404935612352
9100.0,799.1094428630831,36.1715596314462,12.0571865438154,3.61715596314462
9200.0,799.1094428630831,36.39100966187461,12.130336553958204,3.639100966187461
9300.0,799.1094428630831,36.61242234177558,12.204140780591858,3.661242234177558
9400.0,799.1094428630831,36.835820902153934,12.278606967384645,3.6835820902153933
9500.0,799.1094428630831,37.06122891658466,12.353742972194887,3.706122891658466
9600.0,799.1094428630831,37.28867030726709,12.42955676908903,3.728867030726709
9700.0,799.1094428630831,37.51816935120387,12.50605645040129,3.751816935120387
9800.0,799.1094428630831,37.749750686507625,12.583250228835874,3.7749750686507624
9900.0,799.1094428630831,37.98343931883852,12.66114643961284,3.798343931883852
10000.0,799.1094428630831,38.21926062797564,12.739753542658548,3.8219260627975644
0.0,805.0179886612277,22.430228257023472,7.476742752341157,2.2430228257023472
100.0,805.0179886612277,22.538277569034896,7.512759189678299,2.2538277569034895
200.0,805.0179886612277,22.647093700994684,7.549031233664895,2.2647093700994683
300.0,805.0179886612277,22.75668385113811,7.585561283712703,2.275668385113811
400.0,805.0179886612277,22.867055301831613,7.6223517672772045,2.2867055301831614
500.0,805.0179886612277,22.978215420750512,7.659405140250171,2.2978215420750514
600.0,805.0179886612277,23.090171662075957,7.696723887358652,2.3090171662075956
700.0,805.0179886612277,23.20293156771151,7.734310522570503,2.320293156771151
800.0,805.0179886612277,23.31650276851954,7.772167589506513,2.331650276851954
900.0,805.0179886612277,23.43089298557816,7.810297661859387,2.3430892985578162
1000.0,805.0179886612277,23.546110031458635,7.848703343819545,2.3546110031458634
1100.0,805.0179886612277,23.662161811524037,7.887387270508012,2.366216181152404
1200.0,805.0179886612277,23.779056325249314,7.926352108416438,2.3779056325249313
1300.0,805.0179886612277,23.896801667563263,7.965600555854421,2.3896801667563263
1400.0,805.0179886612277,24.015406030212883,8.005135343404294,2.4015406030212882
1500.0,805.0179886612277,24.134877703150323,8.044959234383441,2.413487770315032
1600.0,805.0179886612277,24.255225075943116,8.085075025314373,2.4255225075943114
1700.0,805.0179886612277,24.376456639208072,8.125485546402691,2.437645663920807
1800.0,805.0179886612277,24.498580986068944,8.166193662022982,2.4498580986068945
1900.0,805.0179886612277,24.621606813639076,8.207202271213026,2.4621606813639074
2000.0,805.0179886612277,24.745542924528564,8.248514308176189,2.4745542924528565
2100.0,805.0179886612277,24.870398228377265,8.290132742792421,2.4870398228377266
2200.0,805.0179886612277,24.996181743413597,8.332060581137865,2.49961817434136
2300.0,805.0179886612277,25.122902598039797,8.374300866013266,2.51229025980398
2400.0,805.0179886612277,25.25057003244424,8.416856677481414,2.525057003244424
2500.0,805.0179886612277,25.379193400241277,8.45973113341376,2.5379193400241276
2600.0,805.0179886612277,25.508782170139025,8.502927390046342,2.5508782170139024
2700.0,805.0179886612277,25.639345927635834,8.546448642545277,2.5639345927635833
2800.0,805.0179886612277,25.77089437674587,8.590298125581956,2.5770894376745868
2900.0,805.0179886612277,25.903437341754476,8.63447911391816,2.5903437341754474
3000.0,805.0179886612277,26.03698476900378,8.67899492300126,2.603698476900378
3100.0,805.0179886612277,26.17154672870923,8.723848909569744,2.617154672870923
3200.0,805.0179886612277,26.307133416807762,8.769044472269254,2.630713341680776
3300.0,805.0179886612277,26.443755156837863,8.814585052279288,2.6443755156837865
3400.0,805.0179886612277,26.58142240185276,8.86047413395092,2.658142240185276
3500.0,805.0179886612277,26.72014573636674,8.90671524545558,2.672014573636674
3600.0,805.0179886612277,26.8599358783358,8.953311959445267,2.68599358783358
3700.0,805.0179886612277,27.000803681172968,9.000267893724322,2.700080368117297
3800.0,805.0179886612277,27.14276013579912,9.04758671193304,2.7142760135799118
3900.0,805.0179886612277,27.285816372730192,9.095272124243397,2.7285816372730194
4000.0,805.0179886612277,27.4299836642009,9.143327888066967,2.74299836642009
